top_n,embedding_index,source_csv_row,true_label,pred_label,outer_fold,max_logit_level_score,uncalibrated_confidence_clipped_score,platt_confidence,correct,top_prompt_id_for_pred_class,top_prompt_class,top_prompt_text
1,143,143,rocky_bed,rocky_bed,3,0.22264406085014343,0.22264406085014343,0.6124164534332306,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,144,144,rocky_bed,rocky_bed,1,0.25431352853775024,0.25431352853775024,0.5735074208533516,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,145,145,rocky_bed,rocky_bed,4,0.24473801255226135,0.24473801255226135,0.6293558041487972,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,146,146,rocky_bed,rocky_bed,2,0.16917267441749573,0.16917267441749573,0.6136364962092593,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,147,147,rocky_bed,rocky_bed,4,0.21955381333827972,0.21955381333827972,0.6266573854400619,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,148,148,rocky_bed,rocky_bed,5,0.1801481395959854,0.1801481395959854,0.5520037912199665,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,149,149,rocky_bed,rocky_bed,5,0.25893890857696533,0.25893890857696533,0.5633547924260458,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,150,150,rocky_bed,rocky_bed,4,0.2510949969291687,0.2510949969291687,0.6300356707535424,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,151,151,rocky_bed,rocky_bed,1,0.23315361142158508,0.23315361142158508,0.570537361,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,152,152,rocky_bed,rocky_bed,3,0.24683985114097595,0.24683985114097595,0.6159835252569085,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,153,153,rocky_bed,rocky_bed,3,0.20806044340133667,0.20806044340133667,0.6102605959832814,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,154,154,rocky_bed,rocky_bed,5,0.23768571019172668,0.23768571019172668,0.5602989704590681,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,155,155,rocky_bed,rocky_bed,5,0.25633254647254944,0.25633254647254944,0.5629802989886175,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,156,156,rocky_bed,rocky_bed,4,0.25461217761039734,0.25461217761039734,0.6304116048154705,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,157,157,rocky_bed,rocky_bed,5,0.23100939393043518,0.23100939393043518,0.5593380825035931,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,158,158,rocky_bed,rocky_bed,2,0.24504733085632324,0.24504733085632324,0.6223650611241045,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,159,159,rocky_bed,rocky_bed,2,0.2226206660270691,0.2226206660270691,0.6197930789452092,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,160,160,rocky_bed,rocky_bed,4,0.22907328605651855,0.22907328605651855,0.6276783085256022,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,161,161,rocky_bed,rocky_bed,3,0.25272831320762634,0.25272831320762634,0.6168497652383509,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,162,162,rocky_bed,rocky_bed,5,0.24099750816822052,0.24099750816822052,0.5607754533619727,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,163,163,rocky_bed,rocky_bed,5,0.2564774751663208,0.2564774751663208,0.5630011248628091,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,164,164,rocky_bed,rocky_bed,3,0.20869162678718567,0.20869162678718567,0.6103539920890254,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,165,165,rocky_bed,submerged_aquatic_vegetation,5,0.20474624633789062,0.20474624633789062,0.5555539128323713,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
1,166,166,rocky_bed,rocky_bed,2,0.21640807390213013,0.21640807390213013,0.6190793951593101,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,167,167,rocky_bed,rocky_bed,1,0.22442170977592468,0.22442170977592468,0.5693102339040205,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,168,168,rocky_bed,rocky_bed,1,0.2564477324485779,0.2564477324485779,0.5738066927545967,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,169,169,rocky_bed,rocky_bed,2,0.24226799607276917,0.24226799607276917,0.6220466859495539,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,170,170,rocky_bed,rocky_bed,5,0.25761866569519043,0.25761866569519043,0.5631651031904752,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,171,171,rocky_bed,rocky_bed,1,0.2240624576807022,0.2240624576807022,0.5692597285199875,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,172,172,rocky_bed,rocky_bed,3,0.21391195058822632,0.21391195058822632,0.6111261316849415,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,173,173,rocky_bed,rocky_bed,1,0.2673157751560211,0.2673157751560211,0.5753298372521092,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,174,174,rocky_bed,rocky_bed,4,0.24992021918296814,0.24992021918296814,0.6299100694014366,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,175,175,rocky_bed,rocky_bed,1,0.2558826208114624,0.2558826208114624,0.5737274543917655,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,176,176,rocky_bed,rocky_bed,5,0.2651466727256775,0.2651466727256775,0.5642464593163447,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,177,177,rocky_bed,rocky_bed,2,0.23688974976539612,0.23688974976539612,0.6214303044955626,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,178,178,rocky_bed,rocky_bed,1,0.2572747468948364,0.2572747468948364,0.573922648,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,179,179,rocky_bed,emergent_vegetation,3,0.21561500430107117,0.21561500430107117,0.6113779104851519,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,180,180,rocky_bed,rocky_bed,3,0.20333383977413177,0.20333383977413177,0.609560945,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,181,181,rocky_bed,rocky_bed,2,0.2226402461528778,0.2226402461528778,0.6197953274342072,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,182,182,rocky_bed,rocky_bed,5,0.23454879224300385,0.23454879224300385,0.5598475457864653,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,183,183,rocky_bed,rocky_bed,1,0.23839165270328522,0.23839165270328522,0.5712730673469327,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,184,184,rocky_bed,rocky_bed,3,0.23641178011894226,0.23641178011894226,0.6144476685111273,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,185,185,rocky_bed,rocky_bed,2,0.23398727178573608,0.23398727178573608,0.6210974987788386,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,186,186,rocky_bed,rocky_bed,4,0.22301700711250305,0.22301700711250305,0.6270289294437706,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,187,187,rocky_bed,rocky_bed,4,0.22046037018299103,0.22046037018299103,0.6267546586133448,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,188,188,rocky_bed,rocky_bed,4,0.22830826044082642,0.22830826044082642,0.6275963047060231,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,189,189,rocky_bed,rocky_bed,5,0.21371343731880188,0.21371343731880188,0.5568467128443235,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,190,190,rocky_bed,rocky_bed,1,0.24113106727600098,0.24113106727600098,0.5716577053588662,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,191,191,rocky_bed,emergent_vegetation,4,0.2382068783044815,0.2382068783044815,0.6286567782923131,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,192,192,rocky_bed,rocky_bed,4,0.23497232794761658,0.23497232794761658,0.6283103853509985,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,193,193,rocky_bed,rocky_bed,4,0.2442249059677124,0.2442249059677124,0.629300906,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,194,194,rocky_bed,emergent_vegetation,1,0.22203560173511505,0.22203560173511505,0.5689747564115175,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,195,195,rocky_bed,rocky_bed,2,0.251609206,0.251609206,0.6231163104976808,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,196,196,rocky_bed,rocky_bed,2,0.22911497950553894,0.22911497950553894,0.6205385727753987,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,197,197,rocky_bed,emergent_vegetation,4,0.2184976190328598,0.2184976190328598,0.6265440433073899,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,198,198,rocky_bed,rocky_bed,5,0.24071171879768372,0.24071171879768372,0.5607343399954351,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,199,199,rocky_bed,rocky_bed,1,0.2229858785867691,0.2229858785867691,0.5691083692375264,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,200,200,rocky_bed,rocky_bed,3,0.249306321,0.249306321,0.6163464526844409,1,32,rocky_bed,"underwater rocks visible through clear water (sensor: both, environment: lake, ablation: hydrology)"
1,201,201,rocky_bed,emergent_vegetation,1,0.1963621973991394,0.1963621973991394,0.5653612310842268,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,202,202,rocky_bed,emergent_vegetation,3,0.21036973595619202,0.21036973595619202,0.6106022622526825,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,203,203,rocky_bed,emergent_vegetation,3,0.2094821035861969,0.2094821035861969,0.6104709473987693,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,204,204,rocky_bed,submerged_aquatic_vegetation,4,0.18639519810676575,0.18639519810676575,0.6230924942406414,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
1,205,205,rocky_bed,emergent_vegetation,2,0.19706577062606812,0.19706577062606812,0.6168541259331692,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,206,206,rocky_bed,emergent_vegetation,2,0.21490167081356049,0.21490167081356049,0.6189062664851384,0,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,207,207,emergent_vegetation,emergent_vegetation,5,0.23300451040267944,0.23300451040267944,0.5596252762978416,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,208,208,emergent_vegetation,emergent_vegetation,1,0.23366425931453705,0.23366425931453705,0.5706090972413274,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,209,209,emergent_vegetation,emergent_vegetation,2,0.24021916091442108,0.24021916091442108,0.6218119227124679,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,210,210,emergent_vegetation,emergent_vegetation,3,0.2349138855934143,0.2349138855934143,0.6142268689869106,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,211,211,emergent_vegetation,emergent_vegetation,5,0.225459486,0.225459486,0.5585389739217425,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
1,212,212,emergent_vegetation,submerged_aquatic_vegetation,2,0.2113228440284729,0.2113228440284729,0.6184948360906964,0,70,submerged_aquatic_vegetation,"submerged vegetation near land vegetation (sensor: aerial, environment: coast, ablation: context)"
1,213,213,emergent_vegetation,emergent_vegetation,3,0.22693206369876862,0.22693206369876862,0.6130495050688164,1,45,emergent_vegetation,"emergent vegetation (sensor: both, environment: any, ablation: simple)"
